date,equity_pc_ratio,total_pc_ratio,index_pc_ratio,etp_pc_ratio,vix_pc_ratio,spx_pc_ratio,oex_pc_ratio,mrut_pc_ratio,mxea_pc_ratio,mxef_pc_ratio,mxacw_pc_ratio,mxwld_pc_ratio,mxusa_pc_ratio,cbtx_pc_ratio,mbtx_pc_ratio,speqx_pc_ratio,speqw_pc_ratio,mgtn_pc_ratio,mgtnw_pc_ratio,equity_call,equity_put,equity_total,equity_oi_call,equity_oi_put,equity_oi_total,total_call,total_put,total_total,total_oi_call,total_oi_put,total_oi_total,index_call,index_put,index_total,index_oi_call,index_oi_put,index_oi_total,etp_call,etp_put,etp_total,etp_oi_call,etp_oi_put,etp_oi_total,vix_call,vix_put,vix_total,vix_oi_call,vix_oi_put,vix_oi_total,spx_call,spx_put,spx_total,spx_oi_call,spx_oi_put,spx_oi_total,source
2009-07-13,0.69,0.83,,,,,,,,,,,,,,,,,,1350760,925748,2276508,,,,2436796,2021000,4457796,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-07-14,0.77,0.84,,,,,,,,,,,,,,,,,,1223391,947394,2170785,,,,2181314,1822082,4003396,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-07-15,0.61,0.77,,,,,,,,,,,,,,,,,,2136914,1313043,3449957,,,,3777205,2897334,6674539,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-07-16,0.61,0.75,,,,,,,,,,,,,,,,,,1993617,1209800,3203417,,,,3327790,2486844,5814634,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-07-17,0.57,0.73,,,,,,,,,,,,,,,,,,2484464,1423685,3908149,,,,3397086,2493914,5891000,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-07-20,0.6,0.7,,,,,,,,,,,,,,,,,,1990230,1197386,3187616,,,,2859268,1999988,4859256,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-07-21,0.61,0.8,,,,,,,,,,,,,,,,,,1544718,942693,2487411,,,,2094762,1671262,3766024,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-07-22,0.68,0.98,,,,,,,,,,,,,,,,,,1393927,942481,2336408,,,,2070802,2039485,4110287,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-07-23,0.66,0.88,,,,,,,,,,,,,,,,,,1912221,1269858,3182079,,,,3002372,2645441,5647813,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-07-24,0.78,0.93,,,,,,,,,,,,,,,,,,1299828,1014072,2313900,,,,1905395,1774286,3679681,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-07-27,0.54,0.79,,,,,,,,,,,,,,,,,,1310069,705151,2015220,,,,1857015,1466418,3323433,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-07-28,0.64,0.81,,,,,,,,,,,,,,,,,,1493096,948721,2441817,,,,2193751,1785367,3979118,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-07-29,0.62,0.92,,,,,,,,,,,,,,,,,,1407056,873706,2280762,,,,2129121,1966380,4095501,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-07-30,0.51,0.67,,,,,,,,,,,,,,,,,,2277048,1150810,3427858,,,,3236282,2164078,5400360,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-07-31,0.65,0.84,,,,,,,,,,,,,,,,,,1281375,835845,2117220,,,,1873353,1578645,3451998,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-08-03,0.62,0.76,,,,,,,,,,,,,,,,,,1616843,997889,2614732,,,,2383429,1818409,4201838,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-08-04,0.58,0.81,,,,,,,,,,,,,,,,,,1531070,881340,2412410,,,,2304069,1860492,4164561,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-08-05,0.52,0.74,,,,,,,,,,,,,,,,,,2083614,1073078,3156692,,,,2754254,2026114,4780368,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-08-06,0.66,0.91,,,,,,,,,,,,,,,,,,1661167,1104430,2765597,,,,2341724,2126333,4468057,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-08-07,0.49,0.73,,,,,,,,,,,,,,,,,,2219243,1083940,3303183,,,,3065672,2223701,5289373,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-08-10,0.56,0.76,,,,,,,,,,,,,,,,,,1431739,806445,2238184,,,,1968109,1487374,3455483,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-08-11,0.64,0.77,,,,,,,,,,,,,,,,,,1673499,1078042,2751541,,,,2407053,1857952,4265005,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-08-12,0.6,0.92,,,,,,,,,,,,,,,,,,1516281,912805,2429086,,,,2248344,2079587,4327931,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-08-13,0.51,0.78,,,,,,,,,,,,,,,,,,1639190,833766,2472956,,,,2385440,1852313,4237753,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-08-14,0.59,0.95,,,,,,,,,,,,,,,,,,1357174,806399,2163573,,,,2110010,2006039,4116049,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-08-17,0.71,0.99,,,,,,,,,,,,,,,,,,1366925,964779,2331704,,,,2376347,2354694,4731041,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-08-18,0.63,0.93,,,,,,,,,,,,,,,,,,1374442,866931,2241373,,,,2200262,2042061,4242323,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-08-19,0.62,0.97,,,,,,,,,,,,,,,,,,1584221,982897,2567118,,,,2521133,2436330,4957463,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-08-20,0.5,0.71,,,,,,,,,,,,,,,,,,1861175,936086,2797261,,,,3016989,2153151,5170140,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
2009-08-21,0.39,0.59,,,,,,,,,,,,,,,,,,2498097,974371,3472468,,,,3752903,2228502,5981405,,,,,,,,,,,,,,,,,,,,,,,,,,,,archive
